angle_elbow_L_mean,angle_elbow_L_std,angle_elbow_L_min,angle_elbow_L_max,angle_elbow_L_p10,angle_elbow_L_p90,angle_elbow_L_range,angle_elbow_R_mean,angle_elbow_R_std,angle_elbow_R_min,angle_elbow_R_max,angle_elbow_R_p10,angle_elbow_R_p90,angle_elbow_R_range,angle_shoulder_L_mean,angle_shoulder_L_std,angle_shoulder_L_min,angle_shoulder_L_max,angle_shoulder_L_p10,angle_shoulder_L_p90,angle_shoulder_L_range,angle_shoulder_R_mean,angle_shoulder_R_std,angle_shoulder_R_min,angle_shoulder_R_max,angle_shoulder_R_p10,angle_shoulder_R_p90,angle_shoulder_R_range,angle_hip_L_mean,angle_hip_L_std,angle_hip_L_min,angle_hip_L_max,angle_hip_L_p10,angle_hip_L_p90,angle_hip_L_range,angle_hip_R_mean,angle_hip_R_std,angle_hip_R_min,angle_hip_R_max,angle_hip_R_p10,angle_hip_R_p90,angle_hip_R_range,angle_knee_L_mean,angle_knee_L_std,angle_knee_L_min,angle_knee_L_max,angle_knee_L_p10,angle_knee_L_p90,angle_knee_L_range,angle_knee_R_mean,angle_knee_R_std,angle_knee_R_min,angle_knee_R_max,angle_knee_R_p10,angle_knee_R_p90,angle_knee_R_range,video,label,start,end
92.5888442993164,16.949810028076172,66.07099151611328,115.88449096679688,66.56746673583984,113.56118927001953,49.813499450683594,114.06346130371094,39.9039421081543,22.76486587524414,176.43234252929688,68.39009170532226,159.75780181884767,153.66748046875,155.46783447265625,2.4383904933929443,149.67001342773438,158.94679260253906,151.6325225830078,157.75692138671874,9.276779174804688,172.19631958007812,2.337162494659424,168.91720581054688,176.64439392089844,169.85507507324218,175.6097671508789,7.7271881103515625,176.21554565429688,2.32314395904541,172.28416442871094,179.73756408691406,173.28815612792968,179.58656311035156,7.453399658203125,175.693603515625,2.234200954437256,171.15908813476562,179.6822509765625,172.81163482666017,178.4152099609375,8.523162841796875,18.252622604370117,8.636733055114746,1.5759462118148804,30.453388214111328,8.945927381515503,29.72164764404297,28.87744140625,33.30630874633789,13.097978591918945,15.585762977600098,53.8586540222168,17.80692539215088,50.465949630737306,38.272891998291016,bicep_curl_02.mp4,bicep_curl,15,45
91.94058990478516,18.16359519958496,64.45112609863281,116.74642181396484,66.82734375,114.2270278930664,52.29529571533203,109.6142349243164,40.19901657104492,22.76486587524414,172.778076171875,65.52355880737305,154.74156341552734,150.01321411132812,156.0844268798828,1.8635573387145996,151.36761474609375,158.94679260253906,153.24457244873048,158.27941436767577,7.5791778564453125,172.309814453125,2.4557886123657227,167.79489135742188,176.64439392089844,169.25315551757814,175.6097671508789,8.849502563476562,175.52809143066406,2.983642101287842,170.3967742919922,179.74131774902344,172.1915267944336,179.63392333984376,9.34454345703125,175.2151641845703,1.8424882888793945,171.15908813476562,178.48922729492188,172.81163482666017,177.41558074951172,7.33013916015625,18.038776397705078,9.08726978302002,1.5759462118148804,30.453388214111328,6.308353281021119,29.72164764404297,28.87744140625,34.56403350830078,13.133481979370117,15.585762977600098,53.8586540222168,17.80692539215088,53.381665039062504,38.272891998291016,bicep_curl_02.mp4,bicep_curl,30,60
95.9908676147461,24.088102340698242,64.45112609863281,137.408447265625,66.82734375,127.38186798095704,72.95732116699219,115.17345428466797,35.90333938598633,64.69100189208984,172.778076171875,67.45324935913087,154.06210021972657,108.08707427978516,157.2071075439453,2.595458984375,152.045654296875,164.04129028320312,154.12751312255858,160.76182403564454,11.995635986328125,172.3206329345703,2.5498294830322266,167.79489135742188,177.41798400878906,169.91819763183594,176.7695510864258,9.623092651367188,175.45648193359375,2.7894957065582275,170.3967742919922,179.74131774902344,172.1915267944336,178.91822509765626,9.34454345703125,175.47271728515625,2.329890251159668,169.8981475830078,178.48922729492188,171.1925064086914,177.89921112060546,8.591079711914062,16.57966423034668,8.757006645202637,1.5456035137176514,29.005414962768555,4.667885684967041,26.361107635498048,27.45981216430664,33.089698791503906,12.996430397033691,15.83515739440918,53.854793548583984,17.750062942504883,53.347625732421875,38.01963806152344,bicep_curl_02.mp4,bicep_curl,45,75
82.35018157958984,29.87116241455078,33.76335525512695,137.408447265625,51.758962631225586,127.38186798095704,103.64509582519531,103.1950912475586,34.460235595703125,53.62797927856445,155.94540405273438,63.234096145629884,150.07373962402343,102.31742858886719,156.11997985839844,4.299421310424805,148.00616455078125,164.04129028320312,150.1805419921875,160.76182403564454,16.035125732421875,171.65603637695312,3.2246694564819336,166.0921173095703,177.41798400878906,167.7254608154297,176.7695510864258,11.32586669921875,174.78372192382812,3.5429067611694336,168.0555419921875,179.3688201904297,169.6015823364258,178.80994110107423,11.313278198242188,175.6895294189453,2.4672343730926514,169.8981475830078,179.72589111328125,171.1925064086914,177.89921112060546,9.827743530273438,18.572275161743164,14.766644477844238,1.5456035137176514,63.326053619384766,4.099033284187317,29.84819850921632,61.78044891357422,33.12242126464844,12.88242244720459,15.83515739440918,53.53153610229492,17.750062942504883,49.54114379882813,37.696380615234375,bicep_curl_02.mp4,bicep_curl,60,90
60.17373275756836,24.39191246032715,33.76335525512695,178.49571228027344,41.012597274780276,73.24659042358398,144.73236083984375,105.33558654785156,31.12870216369629,53.62797927856445,157.43272399902344,63.234096145629884,137.71816558837892,103.80474853515625,155.77586364746094,4.368559837341309,148.00616455078125,162.57554626464844,150.1805419921875,161.79904022216797,14.569381713867188,169.56858825683594,2.3516170978546143,166.0921173095703,173.69432067871094,166.8814270019531,173.2159866333008,7.602203369140625,172.3725128173828,3.6246774196624756,166.1139678955078,178.61138916015625,167.16680908203125,176.6677261352539,12.497421264648438,176.54605102539062,2.5143752098083496,168.41964721679688,179.73092651367188,174.02030487060546,179.71697387695312,11.311279296875,37.90274429321289,24.27104377746582,1.8450415134429932,63.326053619384766,6.013460636138917,61.939374923706055,61.48101043701172,24.466367721557617,17.574195861816406,1.9911513328552246,53.53153610229492,3.937639093399048,47.1764331817627,51.54038619995117,bicep_curl_02.mp4,bicep_curl,75,105
79.66866302490234,44.36897277832031,34.240684509277344,178.49571228027344,48.51610069274903,152.55016326904297,144.25503540039062,127.56621551513672,14.731074333190918,100.01436614990234,157.43272399902344,103.60229797363282,145.74376373291017,57.418357849121094,157.41262817382812,3.1819770336151123,151.2097625732422,162.57554626464844,152.92064819335937,162.10700073242188,11.36578369140625,169.13792419433594,2.5219969749450684,165.3710174560547,174.71409606933594,166.6546615600586,173.2159866333008,9.34307861328125,173.35890197753906,3.5073752403259277,166.1139678955078,177.09181213378906,167.16680908203125,176.40939483642578,10.97784423828125,176.6096649169922,2.6523263454437256,168.41964721679688,179.73092651367188,173.68064880371094,179.42494201660156,11.311279296875,49.996952056884766,9.475960731506348,35.6640739440918,62.81727600097656,37.5075065612793,60.288368225097656,27.153202056884766,13.098726272583008,8.632351875305176,1.351905107498169,30.287216186523438,3.342204880714417,26.230580520629882,28.93531036376953,bicep_curl_02.mp4,bicep_curl,90,120
95.9019546508789,41.972389221191406,49.19376754760742,167.7318878173828,51.156128311157225,149.39810485839845,118.53811645507812,125.32013702392578,15.126218795776367,100.01436614990234,153.81564331054688,103.60229797363282,143.9046875,53.80127716064453,157.89923095703125,3.755255937576294,151.2097625732422,166.98675537109375,154.4828857421875,163.62383270263672,15.776992797851562,169.873046875,3.5037152767181396,165.3710174560547,177.49258422851562,166.47406005859375,175.82191314697266,12.121566772460938,175.25851440429688,2.5423765182495117,168.23565673828125,178.11778259277344,171.25709381103516,177.5434539794922,9.882125854492188,176.98065185546875,1.73932945728302,172.51344299316406,178.95526123046875,174.79595336914062,178.63702850341798,6.4418182373046875,41.182594299316406,6.895387172698975,26.513093948364258,50.27449035644531,30.00471019744873,48.33127708435059,23.761396408081055,13.892775535583496,11.931041717529297,0.27339765429496765,35.75239181518555,1.2791469216346742,30.473610687255864,35.4789924621582,bicep_curl_02.mp4,bicep_curl,105,135
120.53227233886719,40.799869537353516,51.71531677246094,165.40943908691406,52.30144500732422,161.82378234863282,113.69412231445312,134.83773803710938,14.436607360839844,106.12811279296875,157.85931396484375,112.8073013305664,152.1439682006836,51.731201171875,158.99398803710938,3.4024527072906494,154.52520751953125,166.98675537109375,154.9195556640625,163.88961791992188,12.4615478515625,171.81056213378906,2.9177839756011963,166.52272033691406,177.49258422851562,167.7884033203125,175.82191314697266,10.969863891601562,174.84703063964844,2.7172882556915283,170.91976928710938,179.40652465820312,171.22164916992188,177.92527465820314,8.48675537109375,174.69345092773438,3.60795259475708,167.09288024902344,178.95526123046875,169.20651245117188,178.56497192382812,11.862380981445312,36.80829620361328,7.6341447830200195,26.513093948364258,50.27449035644531,28.086579513549804,47.763531112670904,23.761396408081055,11.198278427124023,9.906978607177734,0.27339765429496765,35.75239181518555,1.769756102561951,29.544354438781742,35.4789924621582,bicep_curl_02.mp4,bicep_curl,120,150
103.77310180664062,47.289283752441406,51.58967208862305,165.40943908691406,52.741715621948245,161.82378234863282,113.81976318359375,123.18285369873047,30.690393447875977,1.8062361478805542,157.85931396484375,94.3439208984375,152.1439682006836,156.05308532714844,158.16685485839844,2.014153480529785,155.8052520751953,164.42835998535156,155.9939193725586,160.4820983886719,8.62310791015625,169.73504638671875,3.2173569202423096,163.23924255371094,173.88531494140625,164.58544158935547,173.30472717285156,10.646072387695312,175.27931213378906,2.6765072345733643,170.91976928710938,179.6922607421875,171.32583465576172,178.65284729003906,8.772491455078125,175.06863403320312,3.882408618927002,167.09288024902344,179.73165893554688,169.20651245117188,179.53864288330078,12.638778686523438,38.25589370727539,5.704564094543457,27.94263458251953,44.345054626464844,29.43739604949951,43.661614990234376,16.402420043945312,20.30624771118164,13.118990898132324,2.040088176727295,53.4057731628418,7.986031150817871,41.27568359375,51.365684509277344,bicep_curl_02.mp4,bicep_curl,135,165
100.79283905029297,45.68629837036133,51.58967208862305,170.15521240234375,52.741715621948245,163.05804443359375,118.56553649902344,121.21568298339844,28.44420623779297,1.8062361478805542,147.167236328125,94.3439208984375,142.32141571044923,145.3610076904297,159.83546447753906,3.4363861083984375,155.8052520751953,167.29827880859375,155.9939193725586,165.55506896972656,11.493026733398438,170.69850158691406,4.291333198547363,163.23924255371094,179.5616455078125,164.58544158935547,175.53717651367188,16.322402954101562,175.27542114257812,2.920318841934204,168.009033203125,179.6922607421875,170.88839263916014,178.0330383300781,11.6832275390625,175.7771453857422,2.9022483825683594,170.1703338623047,179.73165893554688,171.4703857421875,179.53864288330078,9.561325073242188,37.07208251953125,7.493897438049316,22.96805763244629,44.345054626464844,25.542008781433104,43.661614990234376,21.376996994018555,19.026763916015625,14.21789836883545,0.5496522188186646,53.4057731628418,3.6567553281784058,41.27568359375,52.85612106323242,bicep_curl_02.mp4,bicep_curl,150,180
119.09330749511719,58.278297424316406,30.954448699951172,179.5902557373047,38.120722961425784,179.1180206298828,148.63580322265625,117.65848541259766,56.399478912353516,43.30516052246094,179.41885375976562,44.51990852355957,178.88132934570314,136.1136932373047,103.42464447021484,59.008201599121094,0.6129363179206848,177.11221313476562,35.49043083190918,165.04581451416016,176.49928283691406,110.78085327148438,55.58098602294922,2.8449625968933105,171.2094268798828,25.1078239440918,153.76605682373048,168.36447143554688,103.37098693847656,63.95368576049805,12.015226364135742,179.1340789794922,18.05652875900269,169.0997344970703,167.1188507080078,104.40637969970703,50.144412994384766,5.908532619476318,163.4593048095703,14.29943723678589,143.38790283203127,157.55076599121094,141.77740478515625,33.48897933959961,79.11935424804688,178.98529052734375,86.88645401000977,171.1871368408203,99.86593627929688,137.2996368408203,39.487308502197266,69.65931701660156,176.89039611816406,75.67978591918946,175.90322875976562,107.2310791015625,shoulder_press_01.mp4,shoulder_press,0,30
175.82679748535156,8.055583000183105,139.0192413330078,179.5902557373047,174.8689178466797,179.1180206298828,40.571014404296875,172.87078857421875,10.816747665405273,123.75145721435547,179.41885375976562,173.72087707519532,178.88132934570314,55.667396545410156,159.40859985351562,8.623186111450195,137.84767150878906,177.11221313476562,143.18927307128905,165.79277954101562,39.26454162597656,152.24761962890625,7.077483177185059,133.08355712890625,162.358154296875,143.0381881713867,161.41845245361327,29.27459716796875,160.86325073242188,8.62063980102539,142.80471801757812,179.1340789794922,148.81415252685548,169.0997344970703,36.32936096191406,137.3286590576172,10.010541915893555,102.67463684082031,144.8271026611328,123.89566421508789,143.84054412841797,42.1524658203125,170.5025177001953,2.640857458114624,164.13800048828125,178.98529052734375,167.51737213134766,171.37210693359376,14.8472900390625,175.1127166748047,5.563482284545898,149.55599975585938,178.15963745117188,173.87093048095704,177.92074737548828,28.6036376953125,shoulder_press_01.mp4,shoulder_press,15,45
173.04244995117188,12.735064506530762,123.50382995605469,178.61041259765625,160.52852478027344,178.41707458496094,55.10658264160156,169.01345825195312,14.616472244262695,114.60324096679688,177.33450317382812,151.12101287841796,174.8593505859375,62.73126220703125,160.0048065185547,4.7283101081848145,152.8837890625,166.41453552246094,153.9336166381836,166.1425567626953,13.530746459960938,156.52569580078125,4.9420013427734375,149.44796752929688,163.6855010986328,150.49957733154298,163.10867462158203,14.237533569335938,161.10504150390625,7.090172290802002,148.6055908203125,176.3021240234375,150.47938232421876,168.0655548095703,27.696533203125,140.27008056640625,4.348959445953369,129.23777770996094,144.8271026611328,134.04962615966798,143.9208770751953,15.589324951171875,171.0209503173828,3.7496390342712402,155.3134765625,178.09207153320312,170.97291259765626,172.65413818359374,22.778594970703125,174.082763671875,9.131269454956055,140.4386444091797,178.40283203125,163.01259155273436,178.16029663085936,37.96418762207031,shoulder_press_01.mp4,shoulder_press,30,60
121.9933853149414,49.596065521240234,50.72732925415039,177.7350616455078,57.00137901306152,177.6851043701172,127.00773620605469,115.50908660888672,52.193763732910156,45.23555374145508,177.33450317382812,48.27370834350586,174.65484008789062,132.0989532470703,142.18258666992188,22.588624954223633,75.195556640625,166.41453552246094,113.99882354736329,163.6175277709961,91.21897888183594,138.24708557128906,22.418039321899414,84.74897003173828,163.6855010986328,100.58207092285157,163.10867462158203,78.93653106689453,148.5050811767578,25.998336791992188,57.10736083984375,176.3021240234375,125.9505126953125,168.0655548095703,119.19476318359375,131.45704650878906,17.62510108947754,74.88983917236328,157.9225311279297,111.16507034301758,145.92955322265627,83.0326919555664,145.88548278808594,27.53437614440918,102.48027038574219,178.09207153320312,106.5284408569336,172.65413818359374,75.61180114746094,140.93809509277344,32.28544998168945,90.96599578857422,178.40283203125,98.8332130432129,178.06556701660156,87.43683624267578,shoulder_press_01.mp4,shoulder_press,45,75
60.132080078125,21.655855178833008,42.205604553222656,116.68893432617188,42.681149291992185,96.43422698974611,74.48332977294922,58.4588508605957,18.210405349731445,44.66696548461914,111.34610748291016,45.56165542602539,89.96277160644532,66.67913818359375,92.29631805419922,37.614723205566406,26.855058670043945,148.98912048339844,49.69302520751953,145.44788055419923,122.13406372070312,95.15138244628906,27.80198860168457,46.10679626464844,145.50962829589844,65.79236221313477,129.56620025634766,99.40283203125,79.43207550048828,58.43826675415039,10.1168794631958,161.99176025390625,22.43648204803467,155.85830993652343,151.8748779296875,95.76553344726562,34.2877197265625,32.0826530456543,157.9225311279297,56.600965118408205,145.92955322265627,125.83987426757812,102.02240753173828,23.003843307495117,72.71271514892578,151.352783203125,73.84293594360352,136.1063415527344,78.64006805419922,93.2012939453125,21.145658493041992,67.2323226928711,137.4290008544922,68.47871780395508,123.76584396362306,70.1966781616211,shoulder_press_01.mp4,shoulder_press,60,90
69.13538360595703,35.9914436340332,42.205604553222656,171.56414794921875,42.681149291992185,126.64387817382814,129.35855102539062,70.28514099121094,32.027957916259766,44.66696548461914,165.28749084472656,45.607879638671875,119.81579666137698,120.62052917480469,68.58500671386719,36.845611572265625,1.4817372560501099,154.5743865966797,26.653696060180664,126.5030242919922,153.0926513671875,88.85716247558594,35.78083038330078,46.10679626464844,158.0113067626953,55.82642669677735,146.6220901489258,111.90451049804688,51.11111068725586,52.06700897216797,10.1168794631958,170.16307067871094,11.363834857940674,142.35111389160159,160.0461883544922,81.74735260009766,46.23723602294922,14.653903007507324,170.88352966308594,28.07934284210205,159.13823547363282,156.22962951660156,107.385498046875,32.54206466674805,72.71271514892578,177.93133544921875,73.84293594360352,160.24862213134767,105.21862030029297,97.8423843383789,29.588356018066406,67.2323226928711,168.19252014160156,68.47871780395508,141.6456512451172,100.96019744873047,shoulder_press_01.mp4,shoulder_press,75,105
